ID,location_ID,longitude,latitude,name,subbasin,locations,language,label,event_id
498643083517767681,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,1997
498648204872015872,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,1997
498746062224375809,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,736
498854240069373953,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1849
498919835905327104,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1849
498956302807498752,g-5140072,-74.14959,41.11482,Suffern,7090518600,town:suffern,en,0,1816
499104320717996032,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,736
499691919128018944,g-5364855,-118.13396000000002,33.853629999999995,Lakewood,7090012630,town:lakewood,en,0,1547
499804424827457538,g-1645133,101.44315999999999,1.6671099999999999,Dumai,5090003880,town:dumai,id,1,972
499826521846972416,g-1645133,101.44315999999999,1.6671099999999999,Dumai,5090003880,town:dumai;adm1:riau,id,1,972
499943241962487808,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,1,1559
500035862709948417,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1850
500549350234554368,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,0,737
500685725482770433,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1850
501433457286053889,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,1998
501490224640573440,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,1998
501732075599593472,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1961
501752547083059200,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1850
502103720327671808,g-4633419,-82.35347,36.31344,Johnson City,7090626440,town:johnson city,en,0,1913
503088287381082112,g-1961397,107.53833,-6.82528,Cilengkrang Lebak,5090207610,town:cilengkrang,id,0,1179
503505143284117505,g-1732891,101.25,3.35,Kuala Selangor,4090020890,town:kuala selangor,id,0,818
503508088964800513,g-1777077,101.726,3.108,Cheras,4091164910,town:cheras,en,0,886
503608708635844608,g-1777077,101.726,3.108,Cheras,4091164910,town:cheras,en,1,886
504042718663036928,g-5101717,-74.45182,40.48622,New Brunswick,7090528490,town:new brunswick,en,0,1851
504366068648148992,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1851
504850389129129984,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1851
504998704118394880,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1851
506695122298212352,g-4265737,-87.41391,39.4667,Terre Haute,7090554560,town:terre haute,en,0,1854
507504670592356352,g-5024719,-92.10658000000001,46.78327,Duluth,7090363500,town:duluth,en,0,1679
507610683022643200,g-4633419,-82.35347,36.31344,Johnson City,7090626440,town:johnson city,en,0,1914
507905858265960448,g-3115171,1.8940700000000001,41.54372,Olesa de Montserrat,2090613000,town:olesa,es,1,691
507919904779948032,g-5024719,-92.10658000000001,46.78327,Duluth,7090363500,town:duluth,en,0,1679
508042249457139712,g-6606034,107.07193999999998,-6.03472,Begedor,5090009500,town:begedor,id,0,1038
508160260478345216,g-360630,31.249670000000002,30.06263,Cairo,1090161090,town:cairo,en,0,29
508961106849574912,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509046359354511360,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509083951655174144,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509100730960314368,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509131102796414976,g-5289282,-111.84125,33.30616,Chandler,7090696070,adm1:arizona;town:chandler,en,1,1962
509142523403862017,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509160710316650496,g-1645133,101.44315999999999,1.6671099999999999,Dumai,5090003880,town:dumai,id,1,973
509208349511262208,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509223264921878528,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509224131880300544,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,1,1962
509293535221145601,g-1645133,101.44315999999999,1.6671099999999999,Dumai,5090003880,town:dumai,id,1,973
509432328561885184,g-5103583,-74.41071,40.48816,Rutgers,7090528490,town:rutgers,en,0,1852
510001639617351681,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,738
511340405753786369,g-1645133,101.44315999999999,1.6671099999999999,Dumai,5090003880,town:dumai,id,1,974
511616761545121792,g-6051562,-113.55201000000001,53.266819999999996,Leduc,7090191100,town:leduc,en,0,1670
511851013155090432,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,0,1963
511878619149635584,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur,en,0,887
512006361937616896,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,0,1963
512016186654326784,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,0,1963
512017939579432960,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,0,1963
512537797442273280,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,0,739
512768543989825541,g-1680537,120.53861,14.69389,Tuyo,5090029450,town:tuyo,en,0,1127
513019810272137216,g-5364855,-118.13396000000002,33.853629999999995,Lakewood,7090012630,town:lakewood,en,0,1548
513123960192794624,g-5524849,-101.95099,32.7376,Lamesa,7090712800,adm2:dawson;town:lamesa,en,0,1991
513212132176175105,g-3038224,4.08082,44.12489,Alès,2090569950,town:alès;adm2:gard,fr,1,624
514175192319680513,g-2512177,-4.10734,38.68712,Puertollano,2090674930,town:puertollano,es,1,697
517204809452380161,g-5289282,-111.84125,33.30616,Chandler,7090696070,town:chandler,en,0,1964
517224429378490368,g-6831511,113.3472,-7.8609,Nanas,5090010930,town:nanas,id,0,1065
517568253363634176,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur,en,1,888
517603456123944960,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,118
517609652138569728,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,118
517992573227778048,g-2995121,4.00739,43.6181,Mauguio,2090016610,town:mauguio,fr,0,117
518412519053221888,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,118
518546395729379328,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur,en,0,888
518708677113438208,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,0,941
519137345065320448,g-1646448,107.5425,-6.8722199999999996,Cimahi,5090207610,town:cimahi,id,1,1180
519240969838166016,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,1,1560
519245102263574528,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,0,118
519264703466315776,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur,en,0,888
519370037812277248,g-3038224,4.08082,44.12489,Alès,2090569950,town:alès;adm2:gard,fr,0,625
519387709392314368,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,118
519393743326441472,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,118
519395800687083520,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,0,118
519401695307390976,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,118
519554920140124160,g-4517140,-84.26383,39.26895,Loveland,7090561250,town:loveland,en,0,1874
519900708980948992,g-2972191,0.70398,47.39484,Tours,2090497870,town:tours,fr,1,555
520108975946473473,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur,en,1,888
520483074711486464,g-2990363,4.35962,43.83378,Nîmes,2090577030,town:nîmes,fr,1,639
520490218210594817,g-1645133,101.44315999999999,1.6671099999999999,Dumai,5090003880,town:dumai,id,1,975
520499948983304192,g-2990363,4.35962,43.83378,Nîmes,2090577030,adm2:gard;town:nîmes,fr,0,639
520513908759859200,g-2990363,4.35962,43.83378,Nîmes,2090577030,adm2:gard;town:nîmes,fr,1,639
520694218625675264,g-3038224,4.08082,44.12489,Alès,2090569950,town:alès,fr,1,626
520703128484974592,g-2990363,4.35962,43.83378,Nîmes,2090577030,adm2:gard;town:nîmes,fr,0,639
521063203389050882,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,0,119
521358835361927168,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,119
521700184376770560,g-2510911,-5.97317,37.38283,Sevilla,2090701490,town:sevilla,id,1,713
521738184288251906,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,1999
521768704259162112,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,1999
522926675542421504,g-6167865,-79.4163,43.700109999999995,Toronto,7090454250,country:canada;town:toronto,fr,1,1791
523431319012139009,g-1638870,105.83,-6.3784,Labuan,5090009200,adm1:banten;town:labuan,id,1,1032
523536371525623808,g-4699066,-95.36327,29.763279999999998,Houston,7090760980,town:houston,fr,1,2137
524878421172953088,g-2654195,0.32732,52.27632,Burwell,2090369810,town:burwell,en,0,320
525880451999617025,g-6726010,99.6293,2.5727,Tarutung,5090131750,town:tarutung,id,0,1148
527207598521843712,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,1,1561
527210275955818496,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,1,1561
527311291191263232,g-1626312,109.28806000000002,-7.458060000000001,Sokaraja,5090212070,town:sokaraja,id,0,1322
527591945795690496,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,1,1561
527780384159703040,g-1962979,107.51056000000001,-6.95056,Maja,5090207610,town:maja,id,0,1181
528210205746532352,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
528777132097298433,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
528826156708278272,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
528877062564503552,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
529071458085900288,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
529085805034094593,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
529166911674671104,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
529236028171620353,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
529319778377166848,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
529737265317421056,g-2996944,4.84671,45.748459999999994,Lyon,2090536370,town:lyon,fr,0,580
529740815221153793,g-3015902,4.7725599999999995,45.58415,Givors,2090540260,town:givors,fr,0,598
529909835525939202,g-1964334,107.2275,-6.0913900000000005,Walungan,5090009500,town:walungan,id,0,1039
529938272265703424,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,0,740
530135697877766146,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
530194842861580288,g-4726206,-98.49363000000001,29.424120000000002,San Antonio,7090765430,town:san antonio,es,1,2145
530218899833241600,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,942
530728667891380225,g-3016321,2.3,48.93333,Gennevilliers,2090455290,town:gennevilliers,fr,0,395
531933519153360896,g-2267057,-9.13333,38.71667,Lisbon,2090018870,town:lisboa,es,0,215
532101195737735168,g-6596752,106.99638999999999,-6.866110000000001,Tangsel,5090207960,town:tangsel,id,0,1255
532245571721912320,g-3435963,-58.234269999999995,-35.168420000000005,Brandsen,6090904210,town:brandsen,es,0,1492
532513756039770112,g-1646448,107.5425,-6.8722199999999996,Cimahi,5090207610,town:cimahi,id,1,1182
532513757776183296,g-1646448,107.5425,-6.8722199999999996,Cimahi,5090207610,town:kota cimahi,id,1,1182
532541340023017473,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,741
532807839664730113,g-6596752,106.99638999999999,-6.866110000000001,Tangsel,5090207960,town:tangsel,id,1,1255
533166195508117505,g-1735161,101.68653,3.1412,Kuala Lumpur,4091164910,town:kuala lumpur;country:malaysia,en,1,889
533211918698553344,g-2965353,-7.7038899999999995,52.355,Cluain Meala,2090368550,town:clonmel,en,0,310
533272996883210240,g-2965353,-7.7038899999999995,52.355,Cluain Meala,2090368550,town:clonmel,en,0,310
533345881412878336,g-2965353,-7.7038899999999995,52.355,Cluain Meala,2090368550,town:clonmel,en,1,310
533407970244456448,g-4004886,-110.94216999999999,31.30862,Nogales,7090733390,town:nogales,es,0,2088
533802222975344640,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,742
533830044200599552,g-3173435,9.18951,45.46427,Milan,2090545970,adm2:milano;town:milán,es,1,601
533912579676975104,g-1646448,107.5425,-6.8722199999999996,Cimahi,5090207610,town:cimahi,id,1,1183
534007858804056066,g-3034382,4.64417,43.80806,Beaucaire,2090574100,town:beaucaire,fr,1,631
534294668842766337,g-3173435,9.18951,45.46427,Milan,2090545970,town:milán,es,1,601
534323907642142720,g-6596752,106.99638999999999,-6.866110000000001,Tangsel,5090207960,town:tangsel,id,0,1256
534644762553229312,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang;adm1:terengganu,id,1,720
534896855906537472,g-3530599,-91.82991,18.64592,Ciudad del Carmen,7090050960,town:carmen,es,1,1646
535211715454332929,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang;adm1:terengganu,id,1,720
535234909267578880,g-1734705,103.1408,5.3302,Kuala Terengganu,4090019880,town:kuala terengganu;country:malaysia,id,1,720
535323782999977985,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang;adm1:terengganu,id,1,720
535750936824528896,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,943
535750956848140288,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,943
535751324143341568,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,943
535754365856776193,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,943
535786478451048448,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,943
536050657384333312,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang,id,0,720
536338799517634560,g-4726206,-98.49363000000001,29.424120000000002,San Antonio,7090765430,town:san antonio,es,0,2146
536361968840769536,g-4180512,-83.82768,34.01372,Auburn,7090680580,town:auburn,en,0,1932
536372518622212096,g-1646448,107.5425,-6.8722199999999996,Cimahi,5090207610,town:cimahi,id,1,1184
536414184204800001,g-360630,31.249670000000002,30.06263,Cairo,1090161090,town:cairo;country:egypt,en,0,30
536689861890035712,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang,id,0,720
536830333530804225,g-1649711,107.49306000000001,-6.922219999999999,Batujajar,5090207610,town:batujajar,id,1,1184
536843974086897664,g-1646448,107.5425,-6.8722199999999996,Cimahi,5090207610,town:cimahi,id,1,1184
536910791295778816,g-1624219,103.1603,-0.3227,Tembilahan,5090153030,town:tembilahan,id,1,1151
536957598252417024,g-360630,31.249670000000002,30.06263,Cairo,1090161090,town:cairo,en,1,30
537546537975685120,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,743
537578272348205056,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,1,743
537578565139582976,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,1,743
537896255347646465,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,1,743
538351189679939584,g-2992166,3.8772300000000004,43.61092,Montpellier,2090016640,town:montpellier,fr,1,120
538622557084082176,g-1749825,101.61667,3.01667,Puchong Batu Dua Belas,4091164910,town:puchong;adm1:selangor,en,1,890
538650662780022784,g-2509954,-0.37739,39.46975,Valencia,2090017430,town:valencia,es,0,149
538674754086244353,g-2972328,5.92836,43.12442,Toulon,2090016410,town:toulon,fr,1,95
538727466139803648,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,0,944
538736663154135040,g-2974925,3.2771199999999996,43.278729999999996,Sérignan,2090016720,town:sérignan,fr,1,139
538818433920827392,g-3435963,-58.234269999999995,-35.168420000000005,Brandsen,6090904210,town:brandsen,es,1,1493
538858836992331776,g-4265737,-87.41391,39.4667,Terre Haute,7090554560,town:terre haute,en,0,1855
538959622858883072,g-2983393,2.87239,42.76945,Rivesaltes,2090016810,town:rivesaltes,fr,1,142
540747270207991808,g-10886088,86.01817,26.370390000000004,Rada,4090886470,town:rada,id,1,874
540776934658277377,g-1647149,108.3534,-7.3257,Ciamis,5090211070,town:ciamis,id,0,1288
540815358715002880,g-2639409,-3.4922800000000005,53.31929,Rhyl,2090050330,town:rhyl,en,0,267
540871484869472256,g-2650174,-3.52756,54.479409999999994,Egremont,2090050660,town:egremont,en,0,297
540907891566575616,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,0,420
541174080833978368,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,0,420
541450804008218624,g-5392900,-117.86783,33.74557,Santa Ana,7090012590,town:santa ana,es,0,1538
541965663666184192,g-3002510,6.017180000000001,43.106609999999996,Le Pradet,2090016410,town:le pradet,fr,1,96
542093659286429696,g-1734634,101.0829,4.5841,Ipoh,4091162530,town:ipoh,en,1,877
542716499115642881,g-6076211,-64.7965,46.09454,Moncton,7090381700,town:moncton,fr,1,1724
542806015075713026,g-6325494,-71.21454,46.81228,Québec,7090034490,town:québec,fr,0,1562
543357722591514624,g-2650174,-3.52756,54.479409999999994,Egremont,2090050660,town:egremont,en,0,298
543714486801018882,g-5368361,-118.24368,34.05223,Los Angeles,7090684480,adm1:california;town:los angeles,id,1,1938
544020486527528960,g-6568941,107.94389,-6.32333,Candra,5090009650,town:candra,id,0,1056
544508576757477376,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,421
544546124984762370,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,0,421
544574124832468992,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,421
544578399596187648,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,421
544615900180393984,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,421
544711019629907968,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang;adm1:terengganu,id,1,721
544762159172186112,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,421
544769671799394304,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang,id,0,721
544778834508136448,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,421
544793457190268928,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,0,421
544801968703557632,g-6603439,106.55611,-6.98389,Otista,5090008960,town:otista,id,1,1023
544806009018265601,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,0,421
544813894037147648,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang,id,1,721
545012520793436160,g-2988507,2.3488,48.85341,Paris,2090456740,town:paris,fr,1,421
545169541052243968,g-1734705,103.1408,5.3302,Kuala Terengganu,4090019880,town:kuala terengganu,id,1,721
545215683404267523,g-2989781,2.3264,48.8331,Paris 14 Observatoire,2090456740,town:observatoire,fr,0,421
545381752093806593,g-5913490,-114.08528999999999,51.05011,Calgary,7090253130,town:calgary,fr,1,1673
545394272619331584,g-6596752,106.99638999999999,-6.866110000000001,Tangsel,5090207960,town:tangsel,id,0,1257
545488523856338944,g-1638063,107.6175,-6.8116699999999994,Lembang,5090207610,town:lembang,id,1,1185
545590349045833728,g-11347616,-116.62364,31.86849,Zona Centro,7090012190,town:zona centro,es,1,1525
546829406539243520,g-1963742,107.41667,-6.856389999999999,Selajambe,5090207610,town:selajambe,id,1,1186
546846288554500096,g-1963742,107.41667,-6.856389999999999,Selajambe,5090207610,town:selajambe,id,1,1186
546954418067738625,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
546995440701296643,g-5755474,-123.31258000000001,43.39012,Sutherlin,7090458840,town:sutherlin,en,0,1795
547033780322455552,g-1734705,103.1408,5.3302,Kuala Terengganu,4090019880,town:kuala terengganu,id,1,722
547052080943214593,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547052404026249217,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547131830642569216,g-6721092,98.88431,3.60397,Cilacap,5090003280,town:cilacap,en,1,971
547288951820521472,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547333815882887168,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547361002212188160,g-1628094,103.92671999999999,1.12723,Sekupang,5090006750,town:sekupang,id,1,1013
547368132457689088,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547370588755755008,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547431547935412224,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547601049230782464,g-1734715,103.2059,5.2056,Marang,4090019880,town:marang,id,1,722
547603292180578305,g-1649711,107.49306000000001,-6.922219999999999,Batujajar,5090207610,town:batujajar,id,1,1186
547610562692009985,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547621920103862272,g-1649711,107.49306000000001,-6.922219999999999,Batujajar,5090207610,town:batujajar,id,1,1186
547636294059184128,g-1647353,107.49389,-6.89917,Cangkorah,5090207610,town:cangkorah,id,1,1186
547637054578769920,g-1647353,107.49389,-6.89917,Cangkorah,5090207610,town:cangkorah,id,1,1186
547652103607697408,g-1734634,101.0829,4.5841,Ipoh,4091162530,town:ipoh,en,1,878
547694551637700608,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,1,945
547937617547771905,g-7085236,116.27600000000001,-8.8391,Tajuk,5090011830,town:tajuk,id,0,1073
548131100095442945,g-1734705,103.1408,5.3302,Kuala Terengganu,4090019880,town:kuala terengganu;country:malaysia,id,1,722
548325093256884224,g-6051562,-113.55201000000001,53.266819999999996,Leduc,7090191100,town:leduc,en,0,1671
548367743385624577,g-1964334,107.2275,-6.0913900000000005,Walungan,5090009500,town:walungan,id,1,1040
548492147645640704,g-5364855,-118.13396000000002,33.853629999999995,Lakewood,7090012630,town:lakewood,en,0,1549
548786999432605696,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2000
549031298929786880,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,2000
549142719973445632,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,744
549750044099088384,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,744
549835920762220544,g-3129239,-1.9463400000000002,43.28174,Astigarraga,2090020250,town:astigarraga,es,1,220
549858427787153410,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,744
549859905231142914,g-2995469,5.381069999999999,43.29695,Marseille,2090016450,town:marseille,fr,1,104
549861279825817601,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,744
550113498571616256,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,0,2000
550823263941574657,g-1734705,103.1408,5.3302,Kuala Terengganu,4090019880,town:kuala terengganu,id,1,723
550867696435200000,g-1734199,117.89115,4.24482,Tawau,5090019770,town:tawau,id,1,1086
550870336418234368,g-1734199,117.89115,4.24482,Tawau,5090019770,town:tawau,id,1,1086
550963305326862336,g-1734199,117.89115,4.24482,Tawau,5090019770,town:tawau,id,1,1086
550981789649735680,g-1215502,95.33333,5.54167,Banda Aceh,5090002580,town:banda aceh,id,0,946
550997963590610944,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor bahru,id,1,745
551059868657152002,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,1,745
551099005388599297,g-1734199,117.89115,4.24482,Tawau,5090019770,town:tawau,id,1,1086
551164779646038017,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,745
551184362054500352,g-1734199,117.89115,4.24482,Tawau,5090019770,town:tawau,id,0,1086
551339874838908928,g-1638870,105.83,-6.3784,Labuan,5090009200,town:labuan,id,1,1033
551476214402387968,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson;adm1:mississippi,en,0,2001
551484688674861058,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson,en,1,2001
551489050045988864,g-4431410,-90.18481,32.298759999999994,Jackson,7090717400,town:jackson;adm1:mississippi,en,1,2001
551606637606088705,g-1732752,103.7578,1.4655,Johor Bahru,4090020430,town:johor,id,0,745
551682903176781824,g-7056716,116.2187,-8.7953,Telok,5090011830,town:telok,id,1,1074
